isbn,title,author,category,description,image,price,stock
4560452878122,"The British, the bandits, and the bordermen",K. F. Rustamji,Fiction,"The British, the bandits, and the bordermen by K. F. Rustamji. An incredible book set in India.",https://covers.openlibrary.org/b/id/14063835-L.jpg,17.25,89
3704264430492,Cinema India,Rachel Dwyer,Fiction,Cinema India by Rachel Dwyer. An incredible book set in India.,https://covers.openlibrary.org/b/id/1541138-L.jpg,8.48,29
5067454392329,Gripped by Christ,Sigfrid Estborn,Fiction,Gripped by Christ by Sigfrid Estborn. An incredible book set in India.,https://covers.openlibrary.org/b/id/10694393-L.jpg,6.57,33
8241601995566,Nepal,Bradley Mayhew,Fiction,Nepal by Bradley Mayhew. An incredible book set in India.,https://covers.openlibrary.org/b/id/7951728-L.jpg,17.77,10
8522284356620,Liberalisation and human resource management,Arun Monappa,Fiction,Liberalisation and human resource management by Arun Monappa. An incredible book set in India.,https://covers.openlibrary.org/b/id/4710341-L.jpg,7.28,80
9315992872759,Chronicles from Kashmir,Nandita Dinesh,Fiction,Chronicles from Kashmir by Nandita Dinesh. An incredible book set in India.,https://covers.openlibrary.org/b/id/11992050-L.jpg,8.74,46
2306828632235,Old Delhi,Gaynor Barton,Fiction,Old Delhi by Gaynor Barton. An incredible book set in India.,https://covers.openlibrary.org/b/id/10556313-L.jpg,16.3,61
5040398476605,The origin and growth of village communities in India,B. H. Baden-Powell,Fiction,The origin and growth of village communities in India by B. H. Baden-Powell. An incredible book set in India.,https://covers.openlibrary.org/b/id/5961254-L.jpg,22.6,29
2583193471446,Lectures on ancient Indian numismatics,"Bhandarkar, Devadatta Ramakrishna",Fiction,"Lectures on ancient Indian numismatics by Bhandarkar, Devadatta Ramakrishna. An incredible book set in India.",https://covers.openlibrary.org/b/id/5643279-L.jpg,24.58,20
9740804039835,Descriptive ethnology of Bengal,Edward Tuite Dalton,Fiction,Descriptive ethnology of Bengal by Edward Tuite Dalton. An incredible book set in India.,https://covers.openlibrary.org/b/id/6129586-L.jpg,14.94,34
9649925202710,Foreign investments in India,Michael Kidron,Fiction,Foreign investments in India by Michael Kidron. An incredible book set in India.,https://covers.openlibrary.org/b/id/11633772-L.jpg,25.93,76
2538983151046,To Be Young,Mary Lutyens,Fiction,To Be Young by Mary Lutyens. An incredible book set in India.,https://covers.openlibrary.org/b/id/7357003-L.jpg,10.48,63
2534195277430,E. M. Forster's passages to India,Robin Jared Lewis,Fiction,E. M. Forster's passages to India by Robin Jared Lewis. An incredible book set in India.,https://covers.openlibrary.org/b/id/9631907-L.jpg,18.96,87
5001405144862,The scam,Debashis Basu,Fiction,The scam by Debashis Basu. An incredible book set in India.,https://covers.openlibrary.org/b/id/10486535-L.jpg,7.59,60
3826933601247,Ashes of Immortality,Catherine Weinberger-Thomas,Fiction,Ashes of Immortality by Catherine Weinberger-Thomas. An incredible book set in India.,https://covers.openlibrary.org/b/id/4993031-L.jpg,20.69,50
8068442383433,Political leadership in India,Michael Brecher,Fiction,Political leadership in India by Michael Brecher. An incredible book set in India.,https://covers.openlibrary.org/b/id/10034783-L.jpg,8.24,42
3354826324941,The Swatantra Party and Indian conservatism,Howard L. Erdman,Fiction,The Swatantra Party and Indian conservatism by Howard L. Erdman. An incredible book set in India.,https://covers.openlibrary.org/b/id/7970988-L.jpg,10.48,25
8735198663050,The state and poverty in India,Atul Kohli,Fiction,The state and poverty in India by Atul Kohli. An incredible book set in India.,https://covers.openlibrary.org/b/id/335732-L.jpg,11.83,17
9310008665269,The spirit and struggle of Islam,Thanwardas Lilaram Vaswani,Fiction,The spirit and struggle of Islam by Thanwardas Lilaram Vaswani. An incredible book set in India.,https://covers.openlibrary.org/b/id/5697570-L.jpg,23.38,50
2951427809930,Dams and Development,Sanjeev Khagram,Fiction,Dams and Development by Sanjeev Khagram. An incredible book set in India.,https://covers.openlibrary.org/b/id/1508274-L.jpg,14.96,75
7901983926079,Warrior saints,Amandeep Singh Madra,Fiction,Warrior saints by Amandeep Singh Madra. An incredible book set in India.,https://covers.openlibrary.org/b/id/915680-L.jpg,19.97,87
9678533496189,The East India Company and the British Empire in the Far East,Marguerite Eyer Wilbur,Fiction,The East India Company and the British Empire in the Far East by Marguerite Eyer Wilbur. An incredible book set in India.,https://covers.openlibrary.org/b/id/14950066-L.jpg,7.83,63
9060235269086,Narrative of a journey through the upper provinces of India,Reginald Heber,Fiction,Narrative of a journey through the upper provinces of India by Reginald Heber. An incredible book set in India.,https://covers.openlibrary.org/b/id/6542968-L.jpg,10.93,37
4855747422016,Passage Across the Mersey,Robert Bhatia,Fiction,Passage Across the Mersey by Robert Bhatia. An incredible book set in India.,https://covers.openlibrary.org/b/id/10842962-L.jpg,23.76,62
4144747396559,Dalits in India,Sukhadeo Thorat,Fiction,Dalits in India by Sukhadeo Thorat. An incredible book set in India.,https://covers.openlibrary.org/b/id/2606473-L.jpg,9.1,93
3852476755859,Journal of a tour in Ceylon and India,Joshua Russell,Fiction,Journal of a tour in Ceylon and India by Joshua Russell. An incredible book set in India.,https://covers.openlibrary.org/b/id/5644467-L.jpg,7.98,57
1213817480927,Among the Brahmins and Pariahs,J. A. Sauter,Fiction,Among the Brahmins and Pariahs by J. A. Sauter. An incredible book set in India.,https://covers.openlibrary.org/b/id/6652668-L.jpg,16.77,54
7748019930854,Ethnic conflict in India,Gurharpal Singh,Fiction,Ethnic conflict in India by Gurharpal Singh. An incredible book set in India.,https://covers.openlibrary.org/b/id/1168397-L.jpg,19.0,91
2711802227546,We also made history,Urmilā Pavāra,Fiction,We also made history by Urmilā Pavāra. An incredible book set in India.,https://covers.openlibrary.org/b/id/13224480-L.jpg,14.77,78
7911877364716,A matter of honour,"Mason, Philip.",Fiction,"A matter of honour by Mason, Philip.. An incredible book set in India.",https://covers.openlibrary.org/b/id/8253689-L.jpg,24.96,88
4353944952018,Parliamentary procedure in India,A. R. Mukherjea,Fiction,Parliamentary procedure in India by A. R. Mukherjea. An incredible book set in India.,https://covers.openlibrary.org/b/id/14892173-L.jpg,11.3,34
9287330024539,Cooking the Indian Way,Vijay Madavan,Fiction,Cooking the Indian Way by Vijay Madavan. An incredible book set in India.,https://covers.openlibrary.org/b/id/1559213-L.jpg,6.17,25
7197537983171,Between Mars and Mammon,Douglas M. Peers,Fiction,Between Mars and Mammon by Douglas M. Peers. An incredible book set in India.,https://covers.openlibrary.org/b/id/2042209-L.jpg,15.87,45
1570284307627,Games at twilight and other stories,Anita Desai,Fiction,Games at twilight and other stories by Anita Desai. An incredible book set in India.,https://covers.openlibrary.org/b/id/11796642-L.jpg,12.86,67
2156819671976,Nationalism in Hindu culture,Radhakumud Mookerji,Fiction,Nationalism in Hindu culture by Radhakumud Mookerji. An incredible book set in India.,https://covers.openlibrary.org/b/id/5717452-L.jpg,10.52,93
2793378719987,The holder of the world,Bharati Mukherjee,Fiction,The holder of the world by Bharati Mukherjee. An incredible book set in India.,https://covers.openlibrary.org/b/id/10219283-L.jpg,19.19,73
1274317714309,Cocktails,Mike Darton,Fiction,Cocktails by Mike Darton. An incredible book set in India.,https://covers.openlibrary.org/b/id/13082296-L.jpg,8.94,92
6129453452261,The idea of India,Sunil Khilnani,Fiction,The idea of India by Sunil Khilnani. An incredible book set in India.,https://covers.openlibrary.org/b/id/1188441-L.jpg,23.28,98
4491403802615,World Focus,Amanda Barker,Fiction,World Focus by Amanda Barker. An incredible book set in India.,https://covers.openlibrary.org/b/id/10381136-L.jpg,25.27,66
5574516342247,The gates of India,Thomas Hungerford Holdich,Fiction,The gates of India by Thomas Hungerford Holdich. An incredible book set in India.,https://covers.openlibrary.org/b/id/4885144-L.jpg,15.14,35
7979265163474,The post office of India and its story,"Clarke, Geoffrey",Fiction,"The post office of India and its story by Clarke, Geoffrey. An incredible book set in India.",https://covers.openlibrary.org/b/id/5846894-L.jpg,9.44,47
9309055434520,Bullock carts and motorbikes,Beth Roy,Fiction,Bullock carts and motorbikes by Beth Roy. An incredible book set in India.,https://covers.openlibrary.org/b/id/13133495-L.jpg,20.16,63
8974167336641,Paper Tiger,Nayanika Mathur,Fiction,Paper Tiger by Nayanika Mathur. An incredible book set in India.,https://covers.openlibrary.org/b/id/9233117-L.jpg,17.9,51
3574673747717,"Innovation, learning, and technological dynamism of developing countries",Sunil Mani,Fiction,"Innovation, learning, and technological dynamism of developing countries by Sunil Mani. An incredible book set in India.",https://covers.openlibrary.org/b/id/2290673-L.jpg,21.84,18
5109182462240,Politics and the Right to Work,James Manor,Fiction,Politics and the Right to Work by James Manor. An incredible book set in India.,https://covers.openlibrary.org/b/id/8867017-L.jpg,19.35,90
5532748331905,The end of karma,Somini Sengupta,Fiction,The end of karma by Somini Sengupta. An incredible book set in India.,https://covers.openlibrary.org/b/id/13079886-L.jpg,6.28,60
6392987347070,Madhur Jaffrey's spice kitchen,Madhur Jaffrey,Fiction,Madhur Jaffrey's spice kitchen by Madhur Jaffrey. An incredible book set in India.,https://covers.openlibrary.org/b/id/12178326-L.jpg,14.62,50
6806492060776,Powerless,Sam Tranum,Fiction,Powerless by Sam Tranum. An incredible book set in India.,https://covers.openlibrary.org/b/id/14508311-L.jpg,20.81,70
4590390757353,Amazing Story of the Man Who Cycled from India to Europe for Love,Per J. Andersson,Fiction,Amazing Story of the Man Who Cycled from India to Europe for Love by Per J. Andersson. An incredible book set in India.,https://covers.openlibrary.org/b/id/14439624-L.jpg,13.16,61
4962113631425,Classics and Colonial India,Phiroze Vasunia,Fiction,Classics and Colonial India by Phiroze Vasunia. An incredible book set in India.,https://covers.openlibrary.org/b/id/13911558-L.jpg,18.38,43
7128484764782,"Votes, Parties, and Seats",Vani Kant Borooah,Fiction,"Votes, Parties, and Seats by Vani Kant Borooah. An incredible book set in India.",https://covers.openlibrary.org/b/id/10278744-L.jpg,16.72,42
6246585623880,Festival of Colors,Surishtha Sehgal,Fiction,Festival of Colors by Surishtha Sehgal. An incredible book set in India.,https://covers.openlibrary.org/b/id/10327632-L.jpg,6.06,33
4054321898823,Winning the Mandate,Bidyut Chakrabarty,Fiction,Winning the Mandate by Bidyut Chakrabarty. An incredible book set in India.,https://covers.openlibrary.org/b/id/13084148-L.jpg,12.49,59
6715871543192,Indische Miniaturen der islamischen Zeit,Sattar Kheiri,Fiction,Indische Miniaturen der islamischen Zeit by Sattar Kheiri. An incredible book set in India.,https://covers.openlibrary.org/b/id/5956762-L.jpg,7.81,79
3633667685037,India (World of Recipes),Julie McCulloch,Fiction,India (World of Recipes) by Julie McCulloch. An incredible book set in India.,https://covers.openlibrary.org/b/id/4854506-L.jpg,17.16,36
7827284138326,Buddhist monks and monasteries of India,"Dutt, Sukumar",Fiction,"Buddhist monks and monasteries of India by Dutt, Sukumar. An incredible book set in India.",https://covers.openlibrary.org/b/id/13806822-L.jpg,17.19,19
5161088075842,Shiva's pigeons,Jon Godden,Fiction,Shiva's pigeons by Jon Godden. An incredible book set in India.,https://covers.openlibrary.org/b/id/4648127-L.jpg,13.91,51
3554522393641,India's newspaper revolution,Robin Jeffrey,Fiction,India's newspaper revolution by Robin Jeffrey. An incredible book set in India.,https://covers.openlibrary.org/b/id/1168576-L.jpg,8.81,33
9150553782721,Impressions of Indian travel,Oscar Browning,Fiction,Impressions of Indian travel by Oscar Browning. An incredible book set in India.,https://covers.openlibrary.org/b/id/5645632-L.jpg,20.64,69
6038263046478,"Studies in Western influence on nineteenth century Bengali poetry, 1857-1887",Harendra Mohan Das Gupta,Fiction,"Studies in Western influence on nineteenth century Bengali poetry, 1857-1887 by Harendra Mohan Das Gupta. An incredible book set in India.",https://covers.openlibrary.org/b/id/15071974-L.jpg,18.23,95
2554073671198,Modern India,Joti Sekhon,Fiction,Modern India by Joti Sekhon. An incredible book set in India.,https://covers.openlibrary.org/b/id/1085783-L.jpg,8.96,28
2564542917314,The silent India,Samuel John Thomson,Fiction,The silent India by Samuel John Thomson. An incredible book set in India.,https://covers.openlibrary.org/b/id/5694401-L.jpg,20.73,14
6194753931427,"INDO-PERSIAN TRAVELS IN THE AGE OF DISCOVERIES, 1400-1800",MUZAFFAR ALAM,Fiction,"INDO-PERSIAN TRAVELS IN THE AGE OF DISCOVERIES, 1400-1800 by MUZAFFAR ALAM. An incredible book set in India.",https://covers.openlibrary.org/b/id/1268248-L.jpg,10.88,22
4220127759565,Lendas da India,Gaspar Corrêa,Fiction,Lendas da India by Gaspar Corrêa. An incredible book set in India.,https://covers.openlibrary.org/b/id/6523116-L.jpg,13.68,37
2481309903069,Communication and development,Y. V. Lakshmana Rao,Fiction,Communication and development by Y. V. Lakshmana Rao. An incredible book set in India.,https://covers.openlibrary.org/b/id/9579496-L.jpg,13.17,94
5991611788421,Trade Imbalance,Susan A. Aaronson,Fiction,Trade Imbalance by Susan A. Aaronson. An incredible book set in India.,https://covers.openlibrary.org/b/id/1268100-L.jpg,8.5,37
3415387607999,Chinese and Indian architecture,Nelson Ikon Wu,Fiction,Chinese and Indian architecture by Nelson Ikon Wu. An incredible book set in India.,https://covers.openlibrary.org/b/id/9779769-L.jpg,14.17,61
3009760369796,Federalism in India,Asok Kumar Chanda,Fiction,Federalism in India by Asok Kumar Chanda. An incredible book set in India.,https://covers.openlibrary.org/b/id/9831974-L.jpg,8.29,73
9619693892379,Offshoring and working conditions in remote work,Jon C. Messenger,Fiction,Offshoring and working conditions in remote work by Jon C. Messenger. An incredible book set in India.,https://covers.openlibrary.org/b/id/8701867-L.jpg,23.8,12
5382504173817,Namasté,Maria Antonietta Nardone,Fiction,Namasté by Maria Antonietta Nardone. An incredible book set in India.,https://covers.openlibrary.org/b/id/6902789-L.jpg,16.12,29
7142628829441,My pilgrimage to the wise men of the East,Moncure Daniel Conway,Fiction,My pilgrimage to the wise men of the East by Moncure Daniel Conway. An incredible book set in India.,https://covers.openlibrary.org/b/id/5719914-L.jpg,11.62,79
3805222613262,A forgotten vision,Shuja Alhaq,Fiction,A forgotten vision by Shuja Alhaq. An incredible book set in India.,https://covers.openlibrary.org/b/id/5169368-L.jpg,11.47,84
9881549155256,Vegetarian Indian cookery,Shehzad Husain,Fiction,Vegetarian Indian cookery by Shehzad Husain. An incredible book set in India.,https://covers.openlibrary.org/b/id/389486-L.jpg,8.29,13
1616807309724,"What Then, Raman?",Shirley L. Arora,Fiction,"What Then, Raman? by Shirley L. Arora. An incredible book set in India.",https://covers.openlibrary.org/b/id/9310198-L.jpg,22.05,64
1203023196584,A Suitable Boy,Vikram Seth,Fiction,A Suitable Boy by Vikram Seth. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/911254-L.jpg,9.03,99
6756090934931,The Ramayana,Rasipuram Krishnaswamy Narayan,Fiction,The Ramayana by Rasipuram Krishnaswamy Narayan. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4412412-L.jpg,13.02,62
4416746330333,Historical view of the literature of the south of Europe,Jean-Charles-Léonard Simonde Sismondi,Fiction,Historical view of the literature of the south of Europe by Jean-Charles-Léonard Simonde Sismondi. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/5806862-L.jpg,24.24,37
6836545600594,Dictionary of Native American literature,Andrew Wiget,Fiction,Dictionary of Native American literature by Andrew Wiget. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/3872049-L.jpg,10.93,15
2955642349348,A Tagore reader,Rabindranath Tagore,Fiction,A Tagore reader by Rabindranath Tagore. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/588094-L.jpg,10.63,54
3015567612642,Traditional Literatures of the American Indian,Karl Kroeber,Fiction,Traditional Literatures of the American Indian by Karl Kroeber. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/574319-L.jpg,6.94,82
5851179114119,Handbook of Native American Literature,Andrew Wiget,Fiction,Handbook of Native American Literature by Andrew Wiget. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/612975-L.jpg,9.54,23
7822709828123,Four masterworks of American Indian literature,John Bierhorst,Fiction,Four masterworks of American Indian literature by John Bierhorst. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/7921729-L.jpg,16.24,44
4384939603081,Book of the fourth world,Gordon Brotherston,Fiction,Book of the fourth world by Gordon Brotherston. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/333133-L.jpg,13.05,96
7283741771804,Reading the fire,Jarold Ramsey,Fiction,Reading the fire by Jarold Ramsey. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/5413502-L.jpg,23.2,95
3412914626050,A Map to the Next World,Joy Harjo,Fiction,A Map to the Next World by Joy Harjo. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/247444-L.jpg,17.14,17
5461864509150,"First people, first voices",Penny Petrone,Fiction,"First people, first voices by Penny Petrone. A masterpiece of Indian literature.",https://covers.openlibrary.org/b/id/4183071-L.jpg,12.34,54
6412860049293,Words of the true peoples,Carlos Montemayor,Fiction,Words of the true peoples by Carlos Montemayor. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/2351488-L.jpg,14.16,53
4226004780916,Recovering the word,Brian Swann,Fiction,Recovering the word by Brian Swann. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/12941955-L.jpg,20.23,74
1878915837743,A Story as Sharp as a Knife,Robert Bringhurst,Fiction,A Story as Sharp as a Knife by Robert Bringhurst. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/1514017-L.jpg,23.29,28
6631917776886,Conflict resolution for holy beings,Joy Harjo,Fiction,Conflict resolution for holy beings by Joy Harjo. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/9384100-L.jpg,17.81,18
1154634601315,"MESOAMERICAN VOICES: NATIVE-LANGUAGE WRITINGS FROM COLONIAL MEXICO, OAXACA, YUCATAN,...; ED. BY MATTHEW RESTALL",Matthew Restall,Fiction,"MESOAMERICAN VOICES: NATIVE-LANGUAGE WRITINGS FROM COLONIAL MEXICO, OAXACA, YUCATAN,...; ED. BY MATTHEW RESTALL by Matthew Restall. A masterpiece of Indian literature.",https://covers.openlibrary.org/b/id/356937-L.jpg,8.13,37
6392191607068,Winged serpent,Margot Astrov,Fiction,Winged serpent by Margot Astrov. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4493878-L.jpg,9.04,67
2635788646114,The metamorphosis of heads,Denise Y. Arnold,Fiction,The metamorphosis of heads by Denise Y. Arnold. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/1560394-L.jpg,15.13,80
9424086924168,Ethnocriticism,Arnold Krupat,Fiction,Ethnocriticism by Arnold Krupat. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/324878-L.jpg,20.74,50
2829897659712,Indigenous bodies,Jacqueline Fear-Segal,Fiction,Indigenous bodies by Jacqueline Fear-Segal. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/12402049-L.jpg,6.0,73
8801820112708,Native American literatures,Kathy J. Whitson,Fiction,Native American literatures by Kathy J. Whitson. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/665671-L.jpg,13.91,12
5838940391512,Revealing Rebellion in Abiayala,Hannah Burdette,Fiction,Revealing Rebellion in Abiayala by Hannah Burdette. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/8796197-L.jpg,15.95,83
9128927812710,Supplement to the Handbook of Middle American Indians,Munro S. Edmonson,Fiction,Supplement to the Handbook of Middle American Indians by Munro S. Edmonson. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/6820626-L.jpg,17.44,76
2906915959319,Benign Flame,BS Murthy,Fiction,Benign Flame by BS Murthy. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/10146573-L.jpg,13.52,16
6980292847193,American Indian linguistics and literature,William Bright,Fiction,American Indian linguistics and literature by William Bright. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/995720-L.jpg,9.32,39
7048745555928,Red Matters,Arnold Krupat,Fiction,Red Matters by Arnold Krupat. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/602734-L.jpg,17.72,27
6116302535677,Literature of the American Indian,Thomas Edward Sanders,Fiction,Literature of the American Indian by Thomas Edward Sanders. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/7007829-L.jpg,14.0,74
7747864726847,Native American renaissance,Kenneth Lincoln,Fiction,Native American renaissance by Kenneth Lincoln. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/8590768-L.jpg,19.29,53
5279345041962,Literaturas indígenas de América,Juan Adolfo Vázquez,Fiction,Literaturas indígenas de América by Juan Adolfo Vázquez. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/5507512-L.jpg,11.56,16
1420167136828,On the Wings of Time,Sabine MacCormack,Fiction,On the Wings of Time by Sabine MacCormack. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/444264-L.jpg,24.77,24
5500749647400,"Orientalism, Terrorism, Indigenism",Pavan Kumar Malreddy,Fiction,"Orientalism, Terrorism, Indigenism by Pavan Kumar Malreddy. A masterpiece of Indian literature.",https://covers.openlibrary.org/b/id/9863919-L.jpg,23.76,69
3441251684697,The portable North American Indian reader,"Turner, Frederick W.",Fiction,"The portable North American Indian reader by Turner, Frederick W.. A masterpiece of Indian literature.",https://covers.openlibrary.org/b/id/95983-L.jpg,21.77,45
6457028589573,Jewel-less Crown,BS Murthy,Fiction,Jewel-less Crown by BS Murthy. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/8569920-L.jpg,21.68,46
7465591575134,American Indian Literature,Alan R. Velie,Fiction,American Indian Literature by Alan R. Velie. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/584320-L.jpg,6.93,68
8095349132966,American Indian authors,Arlene B. Hirschfelder,Fiction,American Indian authors by Arlene B. Hirschfelder. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/9851876-L.jpg,9.0,69
4937396596625,The voice in the margin,Arnold Krupat,Fiction,The voice in the margin by Arnold Krupat. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/13016095-L.jpg,14.58,30
6242776855120,Writing as witness,Beth Brant,Fiction,Writing as witness by Beth Brant. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/686473-L.jpg,15.1,46
6060926549431,Aboriginal American authors and their productions,Daniel Garrison Brinton,Fiction,Aboriginal American authors and their productions by Daniel Garrison Brinton. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/9764451-L.jpg,8.56,26
9917407299090,Image of the New World,Gordon Brotherston,Fiction,Image of the New World by Gordon Brotherston. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/7007330-L.jpg,25.57,24
4284184980794,Rain forest literatures,Lúcia Sá,Fiction,Rain forest literatures by Lúcia Sá. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/8713095-L.jpg,10.74,96
6919765789469,American Indian literary nationalism,Jace Weaver,Fiction,American Indian literary nationalism by Jace Weaver. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/629752-L.jpg,17.63,48
5543619279880,OFF THE RESERVATION,Paula Gunn Allen,Fiction,OFF THE RESERVATION by Paula Gunn Allen. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/588011-L.jpg,14.8,24
2356624829620,Literaturas precolombinas de México,Miguel León Portilla,Fiction,Literaturas precolombinas de México by Miguel León Portilla. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/584228-L.jpg,18.6,47
1646827235984,Origins – Curse of Kuru,Surendra Pavuluri,Fiction,Origins – Curse of Kuru by Surendra Pavuluri. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/15138092-L.jpg,18.54,70
3669296401132,Native American discourse,Joel Sherzer,Fiction,Native American discourse by Joel Sherzer. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/8335623-L.jpg,11.22,30
3630483909520,A city of children and other stories,Shouri Daniels,Fiction,A city of children and other stories by Shouri Daniels. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/1739846-L.jpg,25.64,75
5028879570970,Urban voices,"Intertribal Friendship House (Oakland, Calif.) Community History Project.",Fiction,"Urban voices by Intertribal Friendship House (Oakland, Calif.) Community History Project.. A masterpiece of Indian literature.",https://covers.openlibrary.org/b/id/9764026-L.jpg,21.95,37
8504316363042,Native literature in Canada from the oral tradition to the present,Penny Petrone,Fiction,Native literature in Canada from the oral tradition to the present by Penny Petrone. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/3979067-L.jpg,10.04,26
4992501299610,La voz profunda,Jacinto Arias,Fiction,La voz profunda by Jacinto Arias. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4924388-L.jpg,23.32,68
3837982675639,The way,Shirley Hill Witt,Fiction,The way by Shirley Hill Witt. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/9761639-L.jpg,24.42,88
8217643799926,Native Mesoamerican spirituality,Miguel León Portilla,Fiction,Native Mesoamerican spirituality by Miguel León Portilla. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4700111-L.jpg,22.89,43
8003363349120,Native American literature,"Prentice-Hall, inc.",Fiction,"Native American literature by Prentice-Hall, inc.. A masterpiece of Indian literature.",https://covers.openlibrary.org/b/id/9583957-L.jpg,19.22,49
3521271385522,Dante,Anne Paolucci,Fiction,Dante by Anne Paolucci. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4852056-L.jpg,25.51,39
8195574583929,American Indian literatures,A. LaVonne Brown Ruoff,Fiction,American Indian literatures by A. LaVonne Brown Ruoff. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/664578-L.jpg,14.1,54
8795897717297,History of Indoamerican literature,Abraham Arias Larreta,Fiction,History of Indoamerican literature by Abraham Arias Larreta. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/8943451-L.jpg,6.16,50
1397079565368,Roots and branches,Dorothea M. Susag,Fiction,Roots and branches by Dorothea M. Susag. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/2648795-L.jpg,20.2,79
2536516700099,Southwestern American Indian Literature,Conrad Shumaker,Fiction,Southwestern American Indian Literature by Conrad Shumaker. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/2653009-L.jpg,9.16,96
2243824773830,Granta 130,Ian Jack,Fiction,Granta 130 by Ian Jack. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/10710650-L.jpg,24.55,12
8379708653408,Native North America,Patricia Monture-Angus,Fiction,Native North America by Patricia Monture-Angus. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/1863726-L.jpg,13.33,28
2144855447354,Clemente Hernando Balmori,"Balmori, Clemente Hernando",Fiction,"Clemente Hernando Balmori by Balmori, Clemente Hernando. A masterpiece of Indian literature.",https://covers.openlibrary.org/b/id/3753276-L.jpg,16.32,71
3428921848932,(Ad)dressing our words,Armand Garnet Ruffo,Fiction,(Ad)dressing our words by Armand Garnet Ruffo. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/13141463-L.jpg,10.74,25
4453858723998,"Paroles à dire, paroles à écrire",Viviane Alleton,Fiction,"Paroles à dire, paroles à écrire by Viviane Alleton. A masterpiece of Indian literature.",https://covers.openlibrary.org/b/id/2161925-L.jpg,17.2,29
6621039131532,La Tête dedans,Jacqueline Baldran,Fiction,La Tête dedans by Jacqueline Baldran. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4236218-L.jpg,6.53,67
5735100594069,Historia Critica de La Literatura Colombiana (Coleccion Hector H. Orjuela),Hector H. Orjuela,Fiction,Historia Critica de La Literatura Colombiana (Coleccion Hector H. Orjuela) by Hector H. Orjuela. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/5240682-L.jpg,12.6,31
