isbn,title,author,category,description,image,price,stock
4683649630085,Child of Storm,H. Rider Haggard,Fiction,A fantastic book by H. Rider Haggard.,https://covers.openlibrary.org/b/id/2928810-L.jpg,25.13,43
2188751272498,The American Claimant,Mark Twain,Fiction,A fantastic book by Mark Twain.,https://covers.openlibrary.org/b/id/8221285-L.jpg,21.49,20
6333658344222,Tom Sawyer Abroad,Mark Twain,Fiction,A fantastic book by Mark Twain.,https://covers.openlibrary.org/b/id/9162125-L.jpg,24.68,30
8548849584511,An Arabian tale,William Beckford,Fiction,A fantastic book by William Beckford.,https://covers.openlibrary.org/b/id/2997425-L.jpg,17.42,33
6717624172459,Tono-Bungay,H. G. Wells,Fiction,A fantastic book by H. G. Wells.,https://covers.openlibrary.org/b/id/897404-L.jpg,15.96,21
8015246447650,Little Lord Fauntleroy,Frances Hodgson Burnett,Fiction,A fantastic book by Frances Hodgson Burnett.,https://covers.openlibrary.org/b/id/29376-L.jpg,29.28,20
7149204615850,Sons and Lovers,D. H. Lawrence,Fiction,A fantastic book by D. H. Lawrence.,https://covers.openlibrary.org/b/id/8246175-L.jpg,23.23,7
6607343400153,King John,William Shakespeare,Fiction,A fantastic book by William Shakespeare.,https://covers.openlibrary.org/b/id/7340949-L.jpg,11.38,19
4486638970551,Le Côté de Guermantes,Marcel Proust,Fiction,A fantastic book by Marcel Proust.,https://covers.openlibrary.org/b/id/12588755-L.jpg,10.07,23
1282964885226,Love's Labour's Lost,William Shakespeare,Fiction,A fantastic book by William Shakespeare.,https://covers.openlibrary.org/b/id/9020738-L.jpg,14.41,47
6746046141122,Middlemarch,George Eliot,Fiction,A fantastic book by George Eliot.,https://covers.openlibrary.org/b/id/252882-L.jpg,21.94,36
7297789070675,The Elusive Pimpernel (Scarlet Pimpernel),Emma Orczy,Fiction,A fantastic book by Emma Orczy.,https://covers.openlibrary.org/b/id/502823-L.jpg,23.07,33
4020152504046,The Dragon and the Raven,G. A. Henty,Fiction,A fantastic book by G. A. Henty.,https://covers.openlibrary.org/b/id/13154732-L.jpg,28.07,45
4676366712143,Godfrey of Bulloigne,Torquato Tasso,Fiction,A fantastic book by Torquato Tasso.,https://covers.openlibrary.org/b/id/5954727-L.jpg,12.8,27
2931871226106,Dombey and Son,Charles Dickens,Fiction,A fantastic book by Charles Dickens.,https://covers.openlibrary.org/b/id/9283920-L.jpg,15.92,28
5790549281702,Puck of Pook's Hill,Rudyard Kipling,Fiction,A fantastic book by Rudyard Kipling.,https://covers.openlibrary.org/b/id/8242296-L.jpg,20.43,43
8811630273529,The Grapes of Wrath,John Steinbeck,Fiction,A fantastic book by John Steinbeck.,https://covers.openlibrary.org/b/id/12715902-L.jpg,15.78,21
7293309961125,The ghost,Arnold Bennett,Fiction,A fantastic book by Arnold Bennett.,https://covers.openlibrary.org/b/id/5877895-L.jpg,12.22,26
6853284725292,Whose Body?,Dorothy L. Sayers,Fiction,A fantastic book by Dorothy L. Sayers.,https://covers.openlibrary.org/b/id/8311819-L.jpg,14.04,35
5762999104756,The history of the great plague in London in the year 1665,Daniel Defoe,Fiction,A fantastic book by Daniel Defoe.,https://covers.openlibrary.org/b/id/5935009-L.jpg,11.29,46
6844908048648,Our Mutual Friend,Charles Dickens,Fiction,A fantastic book by Charles Dickens.,https://covers.openlibrary.org/b/id/13136200-L.jpg,21.65,41
8690065985916,Measure for Measure,William Shakespeare,Fiction,A fantastic book by William Shakespeare.,https://covers.openlibrary.org/b/id/7339281-L.jpg,13.65,23
7015950443695,Framley Parsonage,Anthony Trollope,Fiction,A fantastic book by Anthony Trollope.,https://covers.openlibrary.org/b/id/8288051-L.jpg,22.43,42
7858857382277,Emily climbs,Lucy Maud Montgomery,Fiction,A fantastic book by Lucy Maud Montgomery.,https://covers.openlibrary.org/b/id/14638110-L.jpg,22.5,12
9969723183408,King Henry VI. Part 2,William Shakespeare,Fiction,A fantastic book by William Shakespeare.,https://covers.openlibrary.org/b/id/9118899-L.jpg,22.3,17
1618569800245,The Gods of Mars,Edgar Rice Burroughs,Fiction,A fantastic book by Edgar Rice Burroughs.,https://covers.openlibrary.org/b/id/207132-L.jpg,10.37,11
6241143577224,The Exploits of Brigadier Gerard,Arthur Conan Doyle,Fiction,A fantastic book by Arthur Conan Doyle.,https://covers.openlibrary.org/b/id/9925139-L.jpg,17.91,13
3694512923221,The Chessmen of Mars,Edgar Rice Burroughs,Fiction,A fantastic book by Edgar Rice Burroughs.,https://covers.openlibrary.org/b/id/1930755-L.jpg,15.85,39
1002651366312,Riders Of The Silence,Frederick Faust,Fiction,A fantastic book by Frederick Faust.,https://covers.openlibrary.org/b/id/11706336-L.jpg,14.74,48
7044571584609,The Magician,William Somerset Maugham,Fiction,A fantastic book by William Somerset Maugham.,https://covers.openlibrary.org/b/id/2789948-L.jpg,20.75,41
3881400737467,Братья Карамазовы,Фёдор Михайлович Достоевский,Fiction,A fantastic book by Фёдор Михайлович Достоевский.,https://covers.openlibrary.org/b/id/8272336-L.jpg,24.87,41
2420270349337,Three Men on the Bummel,Jerome Klapka Jérôme,Fiction,A fantastic book by Jerome Klapka Jérôme.,https://covers.openlibrary.org/b/id/5706716-L.jpg,13.86,36
1694213752790,Tender is the Night,F. Scott Fitzgerald,Fiction,A fantastic book by F. Scott Fitzgerald.,https://covers.openlibrary.org/b/id/6984433-L.jpg,24.48,33
3648564454627,The Devil's Dictionary,Ambrose Bierce,Fiction,A fantastic book by Ambrose Bierce.,https://covers.openlibrary.org/b/id/12671319-L.jpg,17.38,18
2250669825162,Rodney Stone,Arthur Conan Doyle,Fiction,A fantastic book by Arthur Conan Doyle.,https://covers.openlibrary.org/b/id/2893764-L.jpg,20.99,6
4363524019899,The Machine Stops,E. M. Forster,Fiction,A fantastic book by E. M. Forster.,https://covers.openlibrary.org/b/id/7793883-L.jpg,19.86,33
9236284265431,Jennie Gerhardt,Theodore Dreiser,Fiction,A fantastic book by Theodore Dreiser.,https://covers.openlibrary.org/b/id/8293201-L.jpg,28.19,16
7948545320034,Anne of Windy Poplars,Lucy Maud Montgomery,Fiction,A fantastic book by Lucy Maud Montgomery.,https://covers.openlibrary.org/b/id/14640411-L.jpg,26.56,25
9779179767104,Jacob's Room,Virginia Woolf,Fiction,A fantastic book by Virginia Woolf.,https://covers.openlibrary.org/b/id/2894970-L.jpg,24.7,21
5739520068825,Cyrano de Bergerac,Edmond Rostand,Fiction,A fantastic book by Edmond Rostand.,https://covers.openlibrary.org/b/id/8236320-L.jpg,27.04,18
5931860781083,Satyricon,Petronius,Fiction,A fantastic book by Petronius.,https://covers.openlibrary.org/b/id/6060585-L.jpg,27.41,40
5832335242617,Allan's Wife,H. Rider Haggard,Fiction,A fantastic book by H. Rider Haggard.,https://covers.openlibrary.org/b/id/7005545-L.jpg,21.82,8
3485639529610,The Old Man and the Sea,Ernest Hemingway,Fiction,A fantastic book by Ernest Hemingway.,https://covers.openlibrary.org/b/id/463307-L.jpg,28.99,32
1539460003232,A strange disappearance,Anna Katharine Green,Fiction,A fantastic book by Anna Katharine Green.,https://covers.openlibrary.org/b/id/12657405-L.jpg,27.66,42
6929763676716,A Little Princess,Frances Hodgson Burnett,Fiction,A fantastic book by Frances Hodgson Burnett.,https://covers.openlibrary.org/b/id/2328315-L.jpg,24.79,20
9136765772457,Little Dorrit,Charles Dickens,Fiction,A fantastic book by Charles Dickens.,https://covers.openlibrary.org/b/id/13113263-L.jpg,25.98,23
6168290742335,Harry Potter and the Chamber of Secrets,J. K. Rowling,Fiction,A fantastic book by J. K. Rowling.,https://covers.openlibrary.org/b/id/15158664-L.jpg,18.0,33
5141137029186,Dream days,Kenneth Grahame,Fiction,A fantastic book by Kenneth Grahame.,https://covers.openlibrary.org/b/id/5915025-L.jpg,14.12,8
7305310774427,The Black Robe,Wilkie Collins,Fiction,A fantastic book by Wilkie Collins.,https://covers.openlibrary.org/b/id/1759983-L.jpg,10.59,50
8265204737093,A Room of One's Own,Virginia Woolf,Fiction,A fantastic book by Virginia Woolf.,https://covers.openlibrary.org/b/id/6559057-L.jpg,29.64,49
7024989395948,Plain tales from the hills,Rudyard Kipling,Fiction,A fantastic book by Rudyard Kipling.,https://covers.openlibrary.org/b/id/8245216-L.jpg,27.92,10
6128171785630,The border legion,Zane Grey,Fiction,A fantastic book by Zane Grey.,https://covers.openlibrary.org/b/id/5618293-L.jpg,20.33,47
8595571484518,With her in Ourland,Charlotte Perkins Gilman,Fiction,A fantastic book by Charlotte Perkins Gilman.,https://covers.openlibrary.org/b/id/186113-L.jpg,15.86,49
4766305505717,Children of the Frost,Jack London,Fiction,A fantastic book by Jack London.,https://covers.openlibrary.org/b/id/9383224-L.jpg,14.41,9
5035431509891,The Age of Innocence,Edith Wharton,Fiction,A fantastic book by Edith Wharton.,https://covers.openlibrary.org/b/id/11196262-L.jpg,19.38,21
4468819814895,Crome yellow,Aldous Huxley,Fiction,A fantastic book by Aldous Huxley.,https://covers.openlibrary.org/b/id/5920672-L.jpg,24.57,41
6698084061227,The Age of Fable,Thomas Bulfinch,Fiction,A fantastic book by Thomas Bulfinch.,https://covers.openlibrary.org/b/id/419378-L.jpg,11.22,5
8687905490085,Daddy-Long-Legs,Jean Webster,Fiction,A fantastic book by Jean Webster.,https://covers.openlibrary.org/b/id/8266414-L.jpg,27.39,37
6797992526736,Allan and the Holy Flower,H. Rider Haggard,Fiction,A fantastic book by H. Rider Haggard.,https://covers.openlibrary.org/b/id/5831631-L.jpg,11.55,8
7588448780150,Pollyanna Grows Up,Eleanor Hodgman Porter,Fiction,A fantastic book by Eleanor Hodgman Porter.,https://covers.openlibrary.org/b/id/5831438-L.jpg,23.73,32
9579713219667,The Fellowship of the Ring,J.R.R. Tolkien,Fiction,A fantastic book by J.R.R. Tolkien.,https://covers.openlibrary.org/b/id/14627060-L.jpg,28.89,13
2522856318292,The Island of Dr. Moreau,H. G. Wells,Fiction,A fantastic book by H. G. Wells.,https://covers.openlibrary.org/b/id/968312-L.jpg,15.99,16
8799488491136,A Voyage to Arcturus,David Lindsay,Fiction,A fantastic book by David Lindsay.,https://covers.openlibrary.org/b/id/2890702-L.jpg,28.1,46
9153121006559,The blue castle,Lucy Maud Montgomery,Fiction,A fantastic book by Lucy Maud Montgomery.,https://covers.openlibrary.org/b/id/14640067-L.jpg,25.57,45
3580576142180,The Call of the Canyon,Zane Grey,Fiction,A fantastic book by Zane Grey.,https://covers.openlibrary.org/b/id/1726764-L.jpg,20.02,11
9629917865781,She Stoops To Conquer,Oliver Goldsmith,Fiction,A fantastic book by Oliver Goldsmith.,https://covers.openlibrary.org/b/id/251839-L.jpg,28.13,24
4448549370817,Huntingtower,John Buchan,Fiction,A fantastic book by John Buchan.,https://covers.openlibrary.org/b/id/1979431-L.jpg,22.8,29
8803735060410,The Great Shadow,Arthur Conan Doyle,Fiction,A fantastic book by Arthur Conan Doyle.,https://covers.openlibrary.org/b/id/9987945-L.jpg,12.8,31
3263877216113,Of Mice and Men,John Steinbeck,Fiction,A fantastic book by John Steinbeck.,https://covers.openlibrary.org/b/id/14319003-L.jpg,22.09,37
5725249597648,McTeague,Frank Norris,Fiction,A fantastic book by Frank Norris.,https://covers.openlibrary.org/b/id/5731285-L.jpg,14.56,21
5871576874757,Φαίδων,Πλάτων,Fiction,A fantastic book by Πλάτων.,https://covers.openlibrary.org/b/id/14400104-L.jpg,18.74,10
5998169848372,Il Paradiso,Dante Alighieri,Fiction,A fantastic book by Dante Alighieri.,https://covers.openlibrary.org/b/id/6549496-L.jpg,23.12,10
8109054999175,The Pit,Frank Norris,Fiction,A fantastic book by Frank Norris.,https://covers.openlibrary.org/b/id/8244629-L.jpg,28.2,28
1565144063765,The People of the Mist,H. Rider Haggard,Fiction,A fantastic book by H. Rider Haggard.,https://covers.openlibrary.org/b/id/8228482-L.jpg,19.67,45
6958052754033,The Evil Shepherd,Edward Phillips Oppenheim,Fiction,A fantastic book by Edward Phillips Oppenheim.,https://covers.openlibrary.org/b/id/12648419-L.jpg,29.48,36
3485302869449,Martin Chuzzlewit,Charles Dickens,Fiction,A fantastic book by Charles Dickens.,https://covers.openlibrary.org/b/id/13112817-L.jpg,12.0,28
9438206631607,Gullivar of Mars,Edwin Lester Linden Arnold,Fiction,A fantastic book by Edwin Lester Linden Arnold.,https://covers.openlibrary.org/b/id/573770-L.jpg,17.16,20
5180174076246,The Merry Wives of Windsor,William Shakespeare,Fiction,A fantastic book by William Shakespeare.,https://covers.openlibrary.org/b/id/7165252-L.jpg,28.28,12
8339827791914,Cymbeline,William Shakespeare,Fiction,A fantastic book by William Shakespeare.,https://covers.openlibrary.org/b/id/8997203-L.jpg,11.75,21
2203729020242,The Street of Seven Stars,Mary Roberts Rinehart,Fiction,A fantastic book by Mary Roberts Rinehart.,https://covers.openlibrary.org/b/id/5664897-L.jpg,14.27,34
1140782062335,The Enchanted Island of Yew,L. Frank Baum,Fiction,A fantastic book by L. Frank Baum.,https://covers.openlibrary.org/b/id/1755697-L.jpg,21.52,47
2458276228578,What Katy Did,Susan Coolidge,Fiction,A fantastic book by Susan Coolidge.,https://covers.openlibrary.org/b/id/2324467-L.jpg,22.45,9
6371041318410,The Case-Book of Sherlock Holmes,Arthur Conan Doyle,Fiction,A fantastic book by Arthur Conan Doyle.,https://covers.openlibrary.org/b/id/8350410-L.jpg,14.1,36
8855965046208,Manon Lescaut,Abbé Prévost,Fiction,A fantastic book by Abbé Prévost.,https://covers.openlibrary.org/b/id/8236918-L.jpg,12.3,46
3243165853798,Wildfire,Zane Grey,Fiction,A fantastic book by Zane Grey.,https://covers.openlibrary.org/b/id/5076689-L.jpg,15.39,16
2614545921264,The Young Buglers,G. A. Henty,Fiction,A fantastic book by G. A. Henty.,https://covers.openlibrary.org/b/id/5705606-L.jpg,27.21,21
6402097561411,The Wouldbegoods,Edith Nesbit,Fiction,A fantastic book by Edith Nesbit.,https://covers.openlibrary.org/b/id/8243273-L.jpg,25.43,27
7032382585158,Memoirs of Fanny Hill,John Cleland,Fiction,A fantastic book by John Cleland.,https://covers.openlibrary.org/b/id/12947584-L.jpg,15.82,34
8501995166156,The Sea-Wolf,Jack London,Fiction,A fantastic book by Jack London.,https://covers.openlibrary.org/b/id/8236975-L.jpg,21.47,43
2338052247995,The Haunted Hotel,Wilkie Collins,Fiction,A fantastic book by Wilkie Collins.,https://covers.openlibrary.org/b/id/2890291-L.jpg,22.89,16
2122336714455,"The Private Memoirs and Confessions of A Justified Sinner (With A Detail of Curious Traditionary Facts, And Other Evidence, By The Editor)",James Hogg,Fiction,A fantastic book by James Hogg.,https://covers.openlibrary.org/b/id/2898574-L.jpg,21.0,46
6755065307950,Helen of Troy,Andrew Lang,Fiction,A fantastic book by Andrew Lang.,https://covers.openlibrary.org/b/id/5556502-L.jpg,15.19,43
2650062896923,History,Herodotus,Fiction,A fantastic book by Herodotus.,https://covers.openlibrary.org/b/id/9829028-L.jpg,13.49,39
6170758247604,Rights of Man,Thomas Paine,Fiction,A fantastic book by Thomas Paine.,https://covers.openlibrary.org/b/id/12726959-L.jpg,15.67,39
1394501197502,Nada the Lily,H. Rider Haggard,Fiction,A fantastic book by H. Rider Haggard.,https://covers.openlibrary.org/b/id/3064908-L.jpg,19.81,17
6543481539053,David Balfour,Robert Louis Stevenson,Fiction,A fantastic book by Robert Louis Stevenson.,https://covers.openlibrary.org/b/id/8244483-L.jpg,21.17,41
9780669244206,After London,Richard Jefferies,Fiction,A fantastic book by Richard Jefferies.,https://covers.openlibrary.org/b/id/2841895-L.jpg,16.84,39
1646771919153,La Peste,Albert Camus,Fiction,A fantastic book by Albert Camus.,https://covers.openlibrary.org/b/id/13151272-L.jpg,19.12,11
9955947145067,Harry Potter and the Prisoner of Azkaban,J. K. Rowling,Fiction,A fantastic book by J. K. Rowling.,https://covers.openlibrary.org/b/id/10580435-L.jpg,24.45,33
7342656544926,Le roman du masque de fer,Alexandre Dumas,Fiction,A fantastic book by Alexandre Dumas.,https://covers.openlibrary.org/b/id/2132494-L.jpg,29.97,44
3041006586361,The Two Towers,J.R.R. Tolkien,Fiction,A fantastic book by J.R.R. Tolkien.,https://covers.openlibrary.org/b/id/14627564-L.jpg,11.67,34
7894147536870,Les lettres de mon moulin,Alphonse Daudet,Fiction,A fantastic book by Alphonse Daudet.,https://covers.openlibrary.org/b/id/968553-L.jpg,29.55,33
3359021527417,"Tom Sawyer, Detective",Mark Twain,Fiction,A fantastic book by Mark Twain.,https://covers.openlibrary.org/b/id/8923621-L.jpg,25.69,20
5357257296813,The Ancient Allen,H. Rider Haggard,Fiction,A fantastic book by H. Rider Haggard.,https://covers.openlibrary.org/b/id/2009278-L.jpg,15.2,20
9641285991400,The Last Days of Pompeii,"Edward Bulwer Lytton, Baron Lytton",Fiction,"A fantastic book by Edward Bulwer Lytton, Baron Lytton.",https://covers.openlibrary.org/b/id/8247711-L.jpg,25.92,7
3054852519883,The Return of the King,J.R.R. Tolkien,Fiction,A fantastic book by J.R.R. Tolkien.,https://covers.openlibrary.org/b/id/14627062-L.jpg,12.64,49
3753628166389,MAIN STREET,Sinclair Lewis,Fiction,A fantastic book by Sinclair Lewis.,https://covers.openlibrary.org/b/id/8244638-L.jpg,28.94,7
9219907024692,To the Last Man,Zane Grey,Fiction,A fantastic book by Zane Grey.,https://covers.openlibrary.org/b/id/6174965-L.jpg,22.24,47
9533842735734,Murder on the Links,Agatha Christie,Fiction,A fantastic book by Agatha Christie.,https://covers.openlibrary.org/b/id/14582832-L.jpg,27.37,18
8176482873976,Manalive,Gilbert Keith Chesterton,Fiction,A fantastic book by Gilbert Keith Chesterton.,https://covers.openlibrary.org/b/id/2751278-L.jpg,20.14,32
1382783256272,The Royal Book of Oz,Ruth Plumly Thompson,Fiction,A fantastic book by Ruth Plumly Thompson.,https://covers.openlibrary.org/b/id/709865-L.jpg,13.75,46
1569014684803,I Will Repay,Emma Orczy,Fiction,A fantastic book by Emma Orczy.,https://covers.openlibrary.org/b/id/2928858-L.jpg,15.15,5
6376815771896,The dog Crusoe,Robert Michael Ballantyne,Fiction,A fantastic book by Robert Michael Ballantyne.,https://covers.openlibrary.org/b/id/1754764-L.jpg,17.76,31
5463198853739,Poema de mio Cid,Anonymous,Fiction,A fantastic book by Anonymous.,https://covers.openlibrary.org/b/id/4910995-L.jpg,23.56,22
2277970162404,King Henry VI. Part 3,William Shakespeare,Fiction,A fantastic book by William Shakespeare.,https://covers.openlibrary.org/b/id/7182904-L.jpg,12.17,43
2712981697228,Vingt ans apres̀,Alexandre Dumas,Fiction,A fantastic book by Alexandre Dumas.,https://covers.openlibrary.org/b/id/14564526-L.jpg,22.7,17
2736742466841,"Maria; or, The Wrongs of Woman",Mary Wollstonecraft,Fiction,A fantastic book by Mary Wollstonecraft.,https://covers.openlibrary.org/b/id/314559-L.jpg,25.35,6
7489854182184,The Desert of Wheat,Zane Grey,Fiction,A fantastic book by Zane Grey.,https://covers.openlibrary.org/b/id/6006833-L.jpg,22.98,30
8375034426954,Notre Dame de Paris,Victor Hugo,Fiction,A fantastic book by Victor Hugo.,https://covers.openlibrary.org/b/id/2626880-L.jpg,16.28,26
6275880891683,Between the Acts,Virginia Woolf,Fiction,A fantastic book by Virginia Woolf.,https://covers.openlibrary.org/b/id/115990-L.jpg,21.39,33
2328565660046,The  light that failed,Rudyard Kipling,Fiction,A fantastic book by Rudyard Kipling.,https://covers.openlibrary.org/b/id/8245186-L.jpg,22.77,33
3381002469126,The Coming Race,"Edward Bulwer Lytton, Baron Lytton",Fiction,"A fantastic book by Edward Bulwer Lytton, Baron Lytton.",https://covers.openlibrary.org/b/id/2751882-L.jpg,29.45,6
3390522931612,The Professor's House,Willa Cather,Fiction,A fantastic book by Willa Cather.,https://covers.openlibrary.org/b/id/573461-L.jpg,27.4,39
7016058773530,The Haunted House,Charles Dickens,Fiction,A fantastic book by Charles Dickens.,https://covers.openlibrary.org/b/id/5664803-L.jpg,17.14,37
2901674535238,Armadale,Wilkie Collins,Fiction,A fantastic book by Wilkie Collins.,https://covers.openlibrary.org/b/id/780215-L.jpg,13.84,20
1815878817814,Eugénie Grandet,Honoré de Balzac,Fiction,A fantastic book by Honoré de Balzac.,https://covers.openlibrary.org/b/id/8237025-L.jpg,27.92,26
8511970243681,Fahrenheit 451,Ray Bradbury,Fiction,A fantastic book by Ray Bradbury.,https://covers.openlibrary.org/b/id/12993656-L.jpg,18.49,8
7894167422465,"Maggie, a girl of the streets",Stephen Crane,Fiction,A fantastic book by Stephen Crane.,https://covers.openlibrary.org/b/id/1924043-L.jpg,24.98,27
7398147905860,The most dangerous game,Richard Connell,Fiction,A fantastic book by Richard Connell.,https://covers.openlibrary.org/b/id/8561531-L.jpg,10.22,44
3936016176262,Finished,H. Rider Haggard,Fiction,A fantastic book by H. Rider Haggard.,https://covers.openlibrary.org/b/id/867088-L.jpg,28.99,48
6748562779484,Henry V [adaptation],William Shakespeare,Fiction,A fantastic book by William Shakespeare.,https://covers.openlibrary.org/b/id/3049999-L.jpg,23.99,31
9138528302081,Trilby,George du Maurier,Fiction,A fantastic book by George du Maurier.,https://covers.openlibrary.org/b/id/13112944-L.jpg,23.22,7
7699332702458,Jurgen,James Branch Cabell,Fiction,A fantastic book by James Branch Cabell.,https://covers.openlibrary.org/b/id/5553063-L.jpg,27.2,27
6471914594434,Fifty Candles,Earl Derr Biggers,Fiction,A fantastic book by Earl Derr Biggers.,https://covers.openlibrary.org/b/id/1956467-L.jpg,21.29,41
5280543770622,Mrs Dalloway,Virginia Woolf,Fiction,A fantastic book by Virginia Woolf.,https://covers.openlibrary.org/b/id/12621768-L.jpg,27.26,23
6438956801157,Montezuma's daughter,H. Rider Haggard,Fiction,A fantastic book by H. Rider Haggard.,https://covers.openlibrary.org/b/id/5696059-L.jpg,20.33,43
1404746283570,Rose in Bloom,Louisa May Alcott,Fiction,A fantastic book by Louisa May Alcott.,https://covers.openlibrary.org/b/id/7242794-L.jpg,18.33,24
5111267900718,The great impersonation,Edward Phillips Oppenheim,Fiction,A fantastic book by Edward Phillips Oppenheim.,https://covers.openlibrary.org/b/id/12648415-L.jpg,12.95,24
6402586951583,The golden road,Lucy Maud Montgomery,Fiction,A fantastic book by Lucy Maud Montgomery.,https://covers.openlibrary.org/b/id/14641167-L.jpg,18.14,47
3594539113695,Plays (36),William Shakespeare,Fiction,A fantastic book by William Shakespeare.,https://covers.openlibrary.org/b/id/9023411-L.jpg,29.06,38
5331643293861,Kenilworth,Sir Walter Scott,Fiction,A fantastic book by Sir Walter Scott.,https://covers.openlibrary.org/b/id/8239394-L.jpg,23.67,18
3123606411797,Scaramouche,Rafael Sabatini,Fiction,A fantastic book by Rafael Sabatini.,https://covers.openlibrary.org/b/id/250371-L.jpg,16.7,34
8657635384073,The Waves,Virginia Woolf,Fiction,A fantastic book by Virginia Woolf.,https://covers.openlibrary.org/b/id/119517-L.jpg,14.77,26
1580875655372,The Hunting of the Snark,Lewis Carroll,Fiction,A fantastic book by Lewis Carroll.,https://covers.openlibrary.org/b/id/8243028-L.jpg,28.66,26
9879571527944,Nostromo,Joseph Conrad,Fiction,A fantastic book by Joseph Conrad.,https://covers.openlibrary.org/b/id/6545112-L.jpg,26.7,49
7580696021655,Charlotte Temple,Mrs. Susanna (Haswell) Rowson,Fiction,A fantastic book by Mrs. Susanna (Haswell) Rowson.,https://covers.openlibrary.org/b/id/13523002-L.jpg,16.49,44
5688158719452,The Angel of Terror,Edgar Wallace,Fiction,A fantastic book by Edgar Wallace.,https://covers.openlibrary.org/b/id/1814681-L.jpg,17.31,12
5372447948583,Ἀνάβασις,Xenophon,Fiction,A fantastic book by Xenophon.,https://covers.openlibrary.org/b/id/6133592-L.jpg,23.55,47
9645339035727,The Lord of the Rings,J.R.R. Tolkien,Fiction,A fantastic book by J.R.R. Tolkien.,https://covers.openlibrary.org/b/id/14625765-L.jpg,27.79,17
7116229774310,À l'ombre des jeunes filles en fleurs,Marcel Proust,Fiction,A fantastic book by Marcel Proust.,https://covers.openlibrary.org/b/id/967786-L.jpg,16.33,26
2302814340646,The wood beyond the world,William Morris,Fiction,A fantastic book by William Morris.,https://covers.openlibrary.org/b/id/5895767-L.jpg,23.14,49
8918986577264,Far from the Madding Crowd,Thomas Hardy,Fiction,A fantastic book by Thomas Hardy.,https://covers.openlibrary.org/b/id/902038-L.jpg,25.78,38
2684328865567,The Tragedy of Pudd'nhead Wilson,Mark Twain,Fiction,A fantastic book by Mark Twain.,https://covers.openlibrary.org/b/id/6633490-L.jpg,15.61,34
